reported_hunt_year,model_target_year,source_file,source_sha256,source_kind,source_page,source_section,hunt_code,species,unit_or_prefix,hunt_name,metric_tokens,metrics_json,raw_line,harvest_total,permits,hunters_afield,average_days,percent_success,harvest_male_or_buck_or_bull_or_ram,harvest_female_or_cow_or_doe,harvest_young,parse_confidence,parse_notes,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,data_quality_flags
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1131,Antlerless Elk,4,Durst Mountain,16|1|17|24|22|1.5|78.9,"[16, 1, 17, 24, 22, 1.5, 78.9]",4 EA1131 Durst Mountain 16 1 17 24 22 1.5 78.9,17.0,24,22.0,1.5,78.9,16.0,16.0,1.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1132,Antlerless Elk,6,East Fork Chalk Creek,10|0|10|29|27|4.6|35.7,"[10, 0, 10, 29, 27, 4.6, 35.7]",6 EA1132 East Fork Chalk Creek 10 0 10 29 27 4.6 35.7,10.0,29,27.0,4.6,35.7,10.0,10.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1134,Antlerless Elk,6,Ensign Ranches,36|5|41|78|71|2.0|57.1,"[36, 5, 41, 78, 71, 2.0, 57.1]",6 EA1134 Ensign Ranches 36 5 41 78 71 2.0 57.1,41.0,78,71.0,2.0,57.1,36.0,36.0,5.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1135,Antlerless Elk,4,Folley Ridge,3|0|3|8|5|1.0|50.0,"[3, 0, 3, 8, 5, 1.0, 50.0]",4 EA1135 Folley Ridge 3 0 3 8 5 1.0 50.0,3.0,8,5.0,1.0,50.0,3.0,3.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1136,Antlerless Elk,6,Grass Valley/Clark Canyon,28|6|34|49|42|1.3|82.1,"[28, 6, 34, 49, 42, 1.3, 82.1]",6 EA1136 Grass Valley/Clark Canyon 28 6 34 49 42 1.3 82.1,34.0,49,42.0,1.3,82.1,28.0,28.0,6.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1137,Antlerless Elk,25AB,Grazing Pasture,12|0|12|15|14|3.9|88.9,"[12, 0, 12, 15, 14, 3.9, 88.9]",25AB EA1137 Grazing Pasture 12 0 12 15 14 3.9 88.9,12.0,15,14.0,3.9,88.9,12.0,12.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1138,Antlerless Elk,4,Guildersleeve,7|0|7|7|7|1.2|100.0,"[7, 0, 7, 7, 7, 1.2, 100.0]",4 EA1138 Guildersleeve 7 0 7 7 7 1.2 100.0,7.0,7,7.0,1.2,100.0,7.0,7.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1139,Antlerless Elk,5,Hardscrabble,4|0|4|10|8|3.0|57.1,"[4, 0, 4, 10, 8, 3.0, 57.1]",5 EA1139 Hardscrabble 4 0 4 10 8 3.0 57.1,4.0,10,8.0,3.0,57.1,4.0,4.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1140,Antlerless Elk,18,Heaston East,10|0|10|10|10|2.3|100.0,"[10, 0, 10, 10, 10, 2.3, 100.0]",18 EA1140 Heaston East 10 0 10 10 10 2.3 100.0,10.0,10,10.0,2.3,100.0,10.0,10.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1141,Antlerless Elk,16B,Hiawatha,10|0|10|15|15|2.0|66.7,"[10, 0, 10, 15, 15, 2.0, 66.7]",16B EA1141 Hiawatha 10 0 10 15 15 2.0 66.7,10.0,15,15.0,2.0,66.7,10.0,10.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1142,Antlerless Elk,17,Indian Head,6|0|6|7|7|3.4|80.0,"[6, 0, 6, 7, 7, 3.4, 80.0]",17 EA1142 Indian Head 6 0 6 7 7 3.4 80.0,6.0,7,7.0,3.4,80.0,6.0,6.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1143,Antlerless Elk,13A,J. B. Ranch,27|4|31|33|33|1.9|92.6,"[27, 4, 31, 33, 33, 1.9, 92.6]",13A EA1143 J. B. Ranch 27 4 31 33 33 1.9 92.6,31.0,33,33.0,1.9,92.6,27.0,27.0,4.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1145,Antlerless Elk,25AB,Johnson Mountain Ranch,15|4|19|21|21|1.4|88.2,"[15, 4, 19, 21, 21, 1.4, 88.2]",25AB EA1145 Johnson Mountain Ranch 15 4 19 21 21 1.4 88.2,19.0,21,21.0,1.4,88.2,15.0,15.0,4.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1146,Antlerless Elk,16B,Jump Creek,10|1|11|15|15|2.8|75.0,"[10, 1, 11, 15, 15, 2.8, 75.0]",16B EA1146 Jump Creek 10 1 11 15 15 2.8 75.0,11.0,15,15.0,2.8,75.0,10.0,10.0,1.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1147,Antlerless Elk,17,Little Red Creek,11|1|12|20|19|2.1|62.5,"[11, 1, 12, 20, 19, 2.1, 62.5]",17 EA1147 Little Red Creek 11 1 12 20 19 2.1 62.5,12.0,20,19.0,2.1,62.5,11.0,11.0,1.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1149,Antlerless Elk,11B,Minnie Maud Ridge,2|2|4|8|4|4.5|100.0,"[2, 2, 4, 8, 4, 4.5, 100.0]",11B EA1149 Minnie Maud Ridge 2 2 4 8 4 4.5 100.0,4.0,8,4.0,4.5,100.0,2.0,2.0,2.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1151,Antlerless Elk,17,Moon Ranch,2|0|2|7|7|2.3|33.3,"[2, 0, 2, 7, 7, 2.3, 33.3]",17 EA1151 Moon Ranch 2 0 2 7 7 2.3 33.3,2.0,7,7.0,2.3,33.3,2.0,2.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1201,Antlerless Elk,16A,Mountain Sky Ranch,2|0|2|3|3|2.7|66.7,"[2, 0, 2, 3, 3, 2.7, 66.7]",16A EA1201 Mountain Sky Ranch 2 0 2 3 3 2.7 66.7,2.0,3,3.0,2.7,66.7,2.0,2.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1153,Antlerless Elk,16B,Old Woman Plateau,3|0|3|4|4|2.0|66.7,"[3, 0, 3, 4, 4, 2.0, 66.7]",16B EA1153 Old Woman Plateau 3 0 3 4 4 2.0 66.7,3.0,4,4.0,2.0,66.7,3.0,3.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1192,Antlerless Elk,21B,Pahvant Ensign,8|4|12|20|20|1.6|60.0,"[8, 4, 12, 20, 20, 1.6, 60.0]",21B EA1192 Pahvant Ensign 8 4 12 20 20 1.6 60.0,12.0,20,20.0,1.6,60.0,8.0,8.0,4.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1155,Antlerless Elk,3,Powder Mountain,—|—|—|2|0|—|—,"[null, null, null, 2, 0, null, null]",3 EA1155 Powder Mountain — — — 2 0 — —,,2,0.0,,,,,,MEDIUM,,True,True,False,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1156,Antlerless Elk,11B,Preston Nutter Ranch,5|0|5|5|5|1.3|100.0,"[5, 0, 5, 5, 5, 1.3, 100.0]",11B EA1156 Preston Nutter Ranch 5 0 5 5 5 1.3 100.0,5.0,5,5.0,1.3,100.0,5.0,5.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1157,Antlerless Elk,13A,Redd Ranches,16|0|16|30|29|3.2|55.0,"[16, 0, 16, 30, 29, 3.2, 55.0]",13A EA1157 Redd Ranches 16 0 16 30 29 3.2 55.0,16.0,30,29.0,3.2,55.0,16.0,16.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1158,Antlerless Elk,1,Riverview Ranch LLC,6|1|7|10|7|2.0|100.0,"[6, 1, 7, 10, 7, 2.0, 100.0]",1 EA1158 Riverview Ranch LLC 6 1 7 10 7 2.0 100.0,7.0,10,7.0,2.0,100.0,6.0,6.0,1.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1159,Antlerless Elk,11B,Roan Cliffs,1|0|1|4|4|1.0|33.3,"[1, 0, 1, 4, 4, 1.0, 33.3]",11B EA1159 Roan Cliffs 1 0 1 4 4 1.0 33.3,1.0,4,4.0,1.0,33.3,1.0,1.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,96,"CWMU antlerless elk harvest, Utah 2021.",EA1234,Antlerless Elk,8AB,Royal Ivory Outfitters,8|1|9|17|14|1.7|66.7,"[8, 1, 9, 17, 14, 1.7, 66.7]",8AB EA1234 Royal Ivory Outfitters 8 1 9 17 14 1.7 66.7,9.0,17,14.0,1.7,66.7,8.0,8.0,1.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1160,Antlerless Elk,17,Sand Creek,6|0|6|6|6|2.3|100.0,"[6, 0, 6, 6, 6, 2.3, 100.0]",17 EA1160 Sand Creek 6 0 6 6 6 2.3 100.0,6.0,6,6.0,2.3,100.0,6.0,6.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1161,Antlerless Elk,16B,Scofield Canyons,4|0|4|11|9|1.5|50.0,"[4, 0, 4, 11, 9, 1.5, 50.0]",16B EA1161 Scofield Canyons 4 0 4 11 9 1.5 50.0,4.0,11,9.0,1.5,50.0,4.0,4.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1162,Antlerless Elk,16B,Scofield East,5|0|5|10|10|3.0|50.0,"[5, 0, 5, 10, 10, 3.0, 50.0]",16B EA1162 Scofield East 5 0 5 10 10 3.0 50.0,5.0,10,10.0,3.0,50.0,5.0,5.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1163,Antlerless Elk,16B,Scofield West,11|0|11|38|32|4.0|35.3,"[11, 0, 11, 38, 32, 4.0, 35.3]",16B EA1163 Scofield West 11 0 11 38 32 4.0 35.3,11.0,38,32.0,4.0,35.3,11.0,11.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1235,Antlerless Elk,3,Sharp Mountain,0|0|0|5|5|2.0|0.0,"[0, 0, 0, 5, 5, 2.0, 0.0]",3 EA1235 Sharp Mountain 0 0 0 5 5 2.0 0.0,0.0,5,5.0,2.0,0.0,0.0,0.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1164,Antlerless Elk,2,SJ Ranch,2|0|2|6|6|2.3|25.0,"[2, 0, 2, 6, 6, 2.3, 25.0]",2 EA1164 SJ Ranch 2 0 2 6 6 2.3 25.0,2.0,6,6.0,2.3,25.0,2.0,2.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1165,Antlerless Elk,4,Skull Crack,14|0|14|15|14|1.1|100.0,"[14, 0, 14, 15, 14, 1.1, 100.0]",4 EA1165 Skull Crack 14 0 14 15 14 1.1 100.0,14.0,15,14.0,1.1,100.0,14.0,14.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1166,Antlerless Elk,16B,Soldier Summit,11|0|11|11|11|1.8|100.0,"[11, 0, 11, 11, 11, 1.8, 100.0]",16B EA1166 Soldier Summit 11 0 11 11 11 1.8 100.0,11.0,11,11.0,1.8,100.0,11.0,11.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1167,Antlerless Elk,3,South Canyon,3|2|5|9|9|1.9|50.0,"[3, 2, 5, 9, 9, 1.9, 50.0]",3 EA1167 South Canyon 3 2 5 9 9 1.9 50.0,5.0,9,9.0,1.9,50.0,3.0,3.0,2.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1168,Antlerless Elk,14,Spring Creek/Dodge,7|0|7|19|17|4.0|40.0,"[7, 0, 7, 19, 17, 4.0, 40.0]",14 EA1168 Spring Creek/Dodge 7 0 7 19 17 4.0 40.0,7.0,19,17.0,4.0,40.0,7.0,7.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1170,Antlerless Elk,2,Strawberry Ridge,5|0|5|10|10|1.5|50.0,"[5, 0, 5, 10, 10, 1.5, 50.0]",2 EA1170 Strawberry Ridge 5 0 5 10 10 1.5 50.0,5.0,10,10.0,1.5,50.0,5.0,5.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1172,Antlerless Elk,17,Three C,11|0|11|18|16|2.8|66.7,"[11, 0, 11, 18, 16, 2.8, 66.7]",17 EA1172 Three C 11 0 11 18 16 2.8 66.7,11.0,18,16.0,2.8,66.7,11.0,11.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1174,Antlerless Elk,6,Two Bear,34|0|34|38|38|1.5|88.9,"[34, 0, 34, 38, 38, 1.5, 88.9]",6 EA1174 Two Bear 34 0 34 38 38 1.5 88.9,34.0,38,38.0,1.5,88.9,34.0,34.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1175,Antlerless Elk,17,Wallsburg,3|0|3|8|5|2.0|50.0,"[3, 0, 3, 8, 5, 2.0, 50.0]",17 EA1175 Wallsburg 3 0 3 8 5 2.0 50.0,3.0,8,5.0,2.0,50.0,3.0,3.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,97,"CWMU antlerless elk harvest, Utah 2021 (continued).",EA1176,Antlerless Elk,6,Weber Florence Creek,26|3|29|50|45|3.2|65.4,"[26, 3, 29, 50, 45, 3.2, 65.4]",6 EA1176 Weber Florence Creek 26 3 29 50 45 3.2 65.4,29.0,50,45.0,3.2,65.4,26.0,26.0,3.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
